"TRNPLKI128F4230B19","I Love You (outtake)","The Velvet Underground","rock;indie"
"TRNPQUD128F426AD18","Motorcycle Driver","Joe Satriani","rock;metal"
"TRNWCEW128E07912C6","Does Everyone Stare","The Police","rock;pop;alternative"
"TRNWHUD128F932E304","Call On Me","Michael Jackson","pop"
"TRNWYOW128F932FE7C","Born To Make You Happy","Britney Spears","pop;female vocalists;rock;electronic"
"TRNWBZZ128F429F8F5","Early Mornin'","Britney Spears","pop;female vocalists;electronic"
"TRNWZQS128F932812A","Loose Change","Bruce Springsteen","rock"
"TRNWKTL128F92F318A","Bad","Michael Jackson","pop;rock;electronic"
"TRNZJSK128F429C71F","Galveston Bay","Bruce Springsteen","rock"
"TRNZJVY128F92E9241","Ice 9","Joe Satriani","rock"
"TRNZHVS128F92E50F1","I Stay In Love","Mariah Carey","pop;female vocalists"
"TRNZBXU128F147CD3F","Wailing Wall","The Cure","alternative;indie;rock"
"TRNZSSJ128F148C09A","Love's Gone Bad","Michael Jackson","rock"
"TRNZUGT128E0784741","A Letter To Elise","The Cure","alternative;rock"
"TRNGMVG128E078400B","Foxy Lady","The Cure","rock;alternative;pop"
"TRNGBSD128F930B055","It's Not Easy","The Rolling Stones","rock;pop;metal"
"TRNGKZN128F92CBEB7","Butterflies","Michael Jackson","pop"
"TRNTSNJ128E078F549","Earth Blues","Jimi Hendrix","rock;pop"
"TRNTLWX128F426AD0C","Cryin'","Joe Satriani","rock;pop;metal"
"TRNKCWG128E0793AB3","Next To You","The Police","rock;pop;indie"
"TRNKMRX128F426AE25","The New Timer","Bruce Springsteen","rock"
"TRNKMJD128F930DF0E","The Three Sunrises","U2","rock;alternative;metal"
"TRNKDKL128F427BD35","Two Hearts","Bruce Springsteen","rock;pop;metal"
"TRNKTKG128F4289403","Enough Space","Foo Fighters","rock;alternative;metal;indie"
"TRNQRLH128F427C09F","Fantasy","Mariah Carey","pop;female vocalists;electronic"
"TRNQYVK128F932A828","Pride (In The Name Of Love)","U2","rock;alternative;pop"
"TRNQEJV128F42AC863","My Generation","Patti Smith","female vocalists;rock;alternative"
"TRNUNQL128E078ECEB","Heart's Done Time","Aerosmith","rock;alternative"
"TRNUGUX128F425B7DB","Stranger Things Have Happened","Foo Fighters","rock;alternative;indie"
"TRNUVQU12903CE4746","Flying In A Blue Dream","Joe Satriani","rock;metal"
"TRNVJYK128F428C0AB","Pocketful Of Rainbows","Elvis Presley","pop"
"TRNVXWT128F92FA16C","Loving You","Elvis Presley","rock;pop"
"TRNVMXI128F92E655D","Katherine Hit Me","Franz Ferdinand","electronic;indie;rock"
"TRNVWOK128F92DE8D0","Ulysses","Franz Ferdinand","indie;alternative;rock;electronic"
"TRNVGHA128E07912F3","Piggy","Nine Inch Nails","rock;electronic;alternative;metal;pop"
"TRNVGJR12903CBFAEB","Street Spirit (Fade Out)","Radiohead","alternative;rock;indie;pop;electronic"
"TRNVQNU128F4273538","Engines of Creation","Joe Satriani","rock"
"TRNVVMQ128F428C653","Fast Cars","U2","rock;alternative;indie"
"TRSCDIC128F1477286","Truth Hits Everybody","The Police","rock;pop;alternative;female vocalists"
"TRSCPVP128F93078C5","Call Me","Franz Ferdinand","rock;indie"
"TRSCGSA128F9311032","I Need You Baby (Mona)","The Rolling Stones","rock"
"TRSJOQY128F4266BBD","Jim Jones","Bob Dylan","rock"
"TRSJWTL128E0794342","Angel","Aerosmith","rock;pop"
"TRSJTQH128E0793AC3","Reggatta De Blanc","The Police","rock;pop;indie;alternative"
"TRSICNZ128EF34DCFC","So Lonely","The Police","rock;pop;alternative;indie"
"TRSIJMI128F148FE25","I Still Haven't Found What I'm Looking For","U2","rock;pop;alternative;indie"
"TRSIOKD128F42BA483","Neighbours","The Rolling Stones","rock"
"TRSIYFY128F932FE88","Stronger","Britney Spears","pop;female vocalists;rock;electronic"
"TRSIKPC128F425B7E3","Ballad Of The Beaconsfield Miners","Foo Fighters","rock;alternative;pop"
"TRSIVRF128F4229944","Jeremy Fraser","Franz Ferdinand","rock;indie;alternative"
"TRSHJWU128F426335A","Back To Shalla-Bal","Joe Satriani","rock;metal"
"TRSHYQZ128F428557F","That's When Your Heartaches Begin","Elvis Presley","pop;rock"
"TRSHNGI128E078E7C4","The Hop","Aerosmith","rock;alternative"
"TRSHSXD128F147CD38","Piggy In The Mirror","The Cure","alternative;pop;rock"
"TRSHDVK128F9324E21","Sweet Jane","The Velvet Underground","rock;alternative;indie;pop"
"TRSHLVX12903CA7A03","I'm Counting On You","Elvis Presley","pop"
"TRSXRZO128F428CCEC","Spell","Patti Smith","rock;female vocalists;alternative"
"TRSXPAC128F427ED89","Gates Of Eden","Bob Dylan","rock"
"TRSOCSB128E07928B1","Love 4 Fun","Enrique Iglesias","pop"
"TRSOHHY128F4229748","Eleanor Put Your Boots On","Franz Ferdinand","indie;rock;alternative;pop"
"TRSOMAM128F4274500","Seven String","Joe Satriani","rock"
"TRSOYSP128F427742A","Will You Be There","Michael Jackson","pop;rock"
"TRSOQOB128F429C824","Free Money","Patti Smith","rock;female vocalists;alternative;indie"
"TRSMCLS128F93061AD","Sweet Jane","The Velvet Underground","rock;alternative;indie;pop"
"TRSMHMH128F426F867","Simple Twist Of Fate","Bob Dylan","rock"
"TRSMKOO128F92CBEA7","Speechless","Michael Jackson","pop;rock"
"TRSRORJ128E0791C74","La Chica De Ayer","Enrique Iglesias","pop"
"TRSRRXF128F146B827","Play","The Cure","rock;pop;alternative"
"TRSRRPK12903CA97DF","I'll Be Home For Christmas (with Carrie Underwood)","Elvis Presley","pop"
"TRSRFDM128F42299ED","Do You Want To","Franz Ferdinand","rock;indie;alternative;pop;metal"
"TRSRDVR128F92E6CF4","Heroe","Enrique Iglesias","pop"
"TRSRPMS128F92C478E","From The Bottom Of My Broken Heart","Britney Spears","pop;female vocalists;rock;electronic"
"TRSRVUO128F92FC646","Medley","Aerosmith","rock"
"TRSYHYP128E0793AC9","The Bed's Too Big Without You","The Police","rock;pop;alternative;indie"
"TRSYYVJ128F146BA5A","Temptation Inside Your Heart","The Velvet Underground","rock;alternative;indie"
"TRSYANT128F93280EE","Born In The U.S.A.","Bruce Springsteen","rock;pop"
"TRSYEXF128F42261AB","Room Full Of Mirrors (extended)","Jimi Hendrix","rock"
"TRSYLJR128E0793AB0","Fall Out","The Police","rock;pop;alternative"
"TRSAIQH128F9309BFA","(I Can't Get No) Satisfaction","The Rolling Stones","rock;pop"
"TRSAHEI128E07847B1","Dear Michael","Michael Jackson","pop"
"TRSBCBV128F428FF16","Through The Rain","Mariah Carey","pop;female vocalists"
"TRSBRTH128F9310DC0","Lewis (Mistreated)","Radiohead","rock;alternative;indie;pop;electronic"
"TRSBNQD128E0781211","Do You Feel Loved","U2","rock;electronic;pop;alternative"
"TRSBLZL128E07890C0","All Cats Are Grey","The Cure","alternative;rock;indie"
"TRSBZIE128C71968F7","A Sort Of Homecoming","U2","rock;alternative;pop;metal"
"TRSBTXU128F42AA79C","Cold Day In The Sun","Foo Fighters","rock;alternative;pop"
"TRSNHFL128F92F52A0","Gimme More","Britney Spears","pop;female vocalists;electronic;rock;indie"
"TRSNHPR128F932A7D3","Streets Of Philadelphia","Bruce Springsteen","rock;pop;alternative"
"TRSNRJI128C7196918","Mysterious Ways","U2","rock;pop;alternative"
"TRSNPMS128F42AE761","A Love Eternal","Joe Satriani","rock"
"TRSNGTX128F9317355","No You Girls","Franz Ferdinand","indie;alternative;rock;pop;electronic"
"TRSSXGW128F426B050","Lucky Town","Bruce Springsteen","rock;alternative"
"TRSSOQW12903CBBCEA","Power Of Soul","Jimi Hendrix","rock;pop"
"TRSSFFV128E078EDA3","Water Song/ Janie's Got A Gun","Aerosmith","rock;pop"
"TRSSDHO128F9310EA5","Karma Police","Radiohead","alternative;rock;indie;electronic;pop"
"TRSSDJH128F93311D7","Dead Man Walkin'","Bruce Springsteen","rock;pop"
"TRSSKRI128E0793ABE","Masoko Tanga","The Police","rock;alternative;pop"
"TRSFCLU128C719691A","Mysterious Ways","U2","rock;pop;alternative"
"TRSFBUR128F4273535","The Power Cosmic 2000-Part I","Joe Satriani","rock"
"TRSFDAV128F4289F75","Proud Mary","Elvis Presley","rock"
"TRSFPMH128F426EFC1","All I Really Want To Do","Bob Dylan","rock"
"TRSFTRZ128F4280314","Do Right To Me Baby (Do Unto Others)","Bob Dylan","rock"
"TRSFTFR128E078DF66","No, You Don't","Nine Inch Nails","rock;electronic;metal;alternative"
"TRSFTPR128E079277F","The Persistence Of Loss","Nine Inch Nails","rock;alternative;metal;electronic"
"TRSDGWV128F9334664","Amazing","Aerosmith","rock;pop;alternative;metal"
"TRSDKJZ128E079130D","Venus In Furs","The Velvet Underground","rock;alternative;indie"
"TRSEDWR128F92EC1E8","Cedars Of Lebanon","U2","rock;alternative;pop"
"TRSEPPX12903D021D6","Ships Passing Through The Night","Jimi Hendrix","rock"
"TRSEUVA12903CBB29B","Sentimental Me","Elvis Presley","rock;pop"
"TRSLMNB128E078DF69","The Way Out Is Through","Nine Inch Nails","rock;electronic;alternative;metal"
"TRSLYZE128F9342D21","Call On Me","Michael Jackson","pop"
"TRSLUJU128E07822A0","Life In A Glasshouse (Full Length Version)","Radiohead","alternative;rock;indie;metal"
"TRSPONK128F92E4C48","Outsiders","Franz Ferdinand","rock;indie;alternative;pop"
"TRSPRTI128F42617E8","Sittin' 'Round","Joe Satriani","rock"
"TRSWAEW128F148FE29","Miss Sarajevo","U2","rock;pop;alternative"
"TRSWLZQ128E078FF3D","All The Things You Are","Michael Jackson","pop"
"TRSZRCN128F92C2EF1","Cheater","Michael Jackson","pop;rock"
"TRSZNGS128F428CA6A","Persuasion","Patti Smith","rock"
"TRSZVBU128F92F5956","Dream Again","Franz Ferdinand","indie;rock;alternative;pop"
"TRSGMYK128F42ACE11","Stranger In Moscow","Michael Jackson","pop;rock"
"TRSGYQG128F42298EA","Matinée","Franz Ferdinand","rock;indie;alternative"
"TRSGDCS128F92C2ED5","Ease On Down the Road","Michael Jackson","pop"
"TRSGPEG128F93280D9","Dollhouse","Bruce Springsteen","rock"
"TRSTRNH128F427E6FC","Tunnel Of Love","Bruce Springsteen","rock;pop"
"TRSTWDY128F9322934","Next Year","Foo Fighters","rock;alternative;pop"
"TRSTUFY128F9310CB0","Prove Yourself (Demo)","Radiohead","alternative"
"TRSKRVQ128F429D8C4","Downtown Suzie","The Rolling Stones","rock"
"TRSKFIG128F92E0779","Miss You","Enrique Iglesias","pop"
"TRSKDBF128E0791B0E","Heroin","The Velvet Underground","rock;alternative;indie"
"TRSKLWO128E0784085","All Because Of You","U2","rock;alternative;pop"
"TRSQCDP128F9324F02","Complicated","The Rolling Stones","rock"
"TRSQAPZ128F930B51E","Driving At Night","Joe Satriani","rock;alternative;metal"
"TRSUXXA12903CC17D4","Izabella","Jimi Hendrix","rock;metal;pop"
"TRSUFMB128F427826B","Vision Of Love","Mariah Carey","pop;female vocalists"
"TRSUDAK128F4262997","Midnight","Joe Satriani","rock;metal"
"TRSUQCL128F932012A","Good Rockin' Tonight","Elvis Presley","rock;pop"
"TRSVCLU12903CCC60F","Sunshine Of Your Love","Jimi Hendrix","rock"
"TRSVIVW128F426E412","Fog","Radiohead","alternative;rock;electronic;indie"
"TRSVDEL128F92C4945","So You Want To Be","Patti Smith","rock;indie;alternative;female vocalists"
"TRSVLZH128F146B80A","Lament","The Cure","alternative;rock;pop"
"TRSVPAZ128F1476F94","Object","The Cure","rock;alternative;pop;indie"
"TRSVGZY128F4293618","Live-In Skin","Foo Fighters","rock;alternative;indie;metal;electronic"
"TRFCCKL128F426EE8E","Stuck Inside Of Mobile With The Memphis Blues Again","Bob Dylan","rock;pop"
"TRFCYSH12903CC1762","Hear My Train A Comin'","Jimi Hendrix","rock;pop"
"TRFCWNI128F146B816","A Chain Of Flowers","The Cure","pop;alternative;rock;indie"
"TRFCQYM128E078DF6D","Please","Nine Inch Nails","rock;alternative;electronic;metal;indie"
"TRFJXHG128F9310E47","Banana Co","Radiohead","alternative;rock;indie"
"TRFJEFU128F427E7F8","Living Proof","Bruce Springsteen","rock"
"TRFICPR128C719693A","The Hands That Built America (Theme From Gangs Of New York)","U2","rock"
"TRFIARV128E0788E50","The Figurehead","The Cure","alternative;rock"
"TRFILSI128F92EC208","Wrapped Around Your Finger","The Police","rock;pop;alternative;indie"
"TRFITYR128F9342A90","You've Really Got A Hold On Me","Michael Jackson","pop"
"TRFIUHQ128F932F3E1","Be With You","Enrique Iglesias","pop"
"TRFHIMK128E0788D90","Tumbling Dice","The Rolling Stones","rock;pop"
"TRFHHZY128F426D01B","Movin' Out","Aerosmith","rock"
"TRFHXPF128F9311CAD","I'll Never Let You Go","Elvis Presley","rock"
"TRFHALZ128F147CD41","Bananafishbones","The Cure","rock;pop;alternative"
"TRFHLVY128E0794352","Love Me Two Times","Aerosmith","rock"
"TRFHZPT128F9326F74","My Beautiful Reward","Bruce Springsteen","rock"
"TRFHGAN128F932FCDD","Rain Fall Down","The Rolling Stones","rock;alternative"
"TRFHKHD128F930AD1F","State Trooper","Bruce Springsteen","rock"
"TRFXCHN128E0791B0D","Run Run Run","The Velvet Underground","rock;alternative;pop;female vocalists;metal"
"TRFXCDE128F4287FF7","Don't Say Nothing","Patti Smith","rock;female vocalists"
"TRFXXET128F42595D7","Scarlet","U2","rock;alternative"
"TRFXUYQ128F42670AF","Cadillac Ranch","Bruce Springsteen","rock;metal"
"TRFXUGR128F426A4E4","It Ain't Me, Babe","Bob Dylan","rock"
"TRFXUCW128E078EDA0","Amazing","Aerosmith","rock;pop;alternative;metal"
"TRFXVRX128F92FFCBB","Blur","Britney Spears","pop;female vocalists;electronic;rock;indie"
"TRFOHHR128F427C0A5","Through The Rain","Mariah Carey","pop;female vocalists"
"TRFOFXT128F425EE1D","Long Road To Ruin","Foo Fighters","rock;alternative;pop"
"TRFODRF128E0781B18","The Bends","Radiohead","alternative;rock;indie;electronic;female vocalists;pop"
"TRFOEMI128F42691C5","Lord of the Thighs","Aerosmith","rock;alternative;metal;indie"
"TRFOPLN128F42AE758","One Robot's Dream","Joe Satriani","rock"
"TRFOQIV128F92EA111","Tell Me That It Isn't True","Bob Dylan","rock"
"TRFMXHB128E07921B3","The Way You Touch Me","Enrique Iglesias","pop;rock"
"TRFMXWU128F427ABA8","Tougher Than The Rest","Bruce Springsteen","rock;indie"
"TRFMXXY128F932E381","Dream Again","Franz Ferdinand","indie;rock;alternative;pop"
"TRFMBZS128F4264A68","The Mystical Potato Head Groove Thing","Joe Satriani","rock;metal"
"TRFMFLX128F9322ABC","When the Whip Comes Down","The Rolling Stones","rock"
"TRFMPTO128F428A1BB","Walking In Your Footsteps","The Police","rock;pop;alternative"
"TRFMGZM128F92ED883","Everlong","Foo Fighters","rock;alternative;indie;pop"
"TRFRFHI128F932FD1E","Sparks Will Fly","The Rolling Stones","rock"
"TRFRERT128F4274502","The Journey","Joe Satriani","rock"
"TRFRGTX12903CF7AB1","Dreamlover","Mariah Carey","pop;female vocalists;electronic"
"TRFRQLU128F92E9301","Love Thing","Joe Satriani","rock;alternative"
"TRFYRTC128F428E89D","Love Story","Mariah Carey","female vocalists;pop"
"TRFYKRW128F4230B10","Rock And Roll (Demo Version)","The Velvet Underground","rock"
"TRFAHQQ128E0781D41","Start Me Up","The Rolling Stones","rock;pop"
"TRFADHE128F4277124","Lightning Strikes","Aerosmith","rock"
"TRFALZE128F145A8B1","Beginning To See The Light","The Velvet Underground","rock;alternative;pop"
"TRFAVKO128F932E739","Gagging Order","Radiohead","alternative;indie;rock;electronic"
"TRFBCVV12903CB2324","Dignity","Bob Dylan","rock"
"TRFBWEC128F42B8346","When The Deal Goes Down","Bob Dylan","rock;pop"
"TRFBWUK128F426D40F","Let It Slide","Aerosmith","rock"
"TRFBZYF128E0791C28","Head Like A Hole","Nine Inch Nails","rock;alternative;electronic;metal"
"TRFBZUM128F1476FA6","Man In A Suitcase","The Police","rock;pop"
"TRFBGGJ128F428BCBC","Do You Know? (The Ping Pong Song)","Enrique Iglesias","pop"
"TRFBTVU128F9342C9B","If N' I Was God","Michael Jackson","pop"
"TRFBKDC128F92F61C3","Man In The Mirror","Michael Jackson","pop;rock;alternative"
"TRFBKFI128F428D0E4","Chiklets","Patti Smith","rock;alternative;female vocalists"
"TRFNBSP128F93098D6","My Prerogative","Britney Spears","pop;female vocalists;rock;electronic"
"TRFSCIN128F92F4AD4","Hero","Enrique Iglesias","pop;alternative"
"TRFSJAR12903CC15D8","Belly Button Window","Jimi Hendrix","rock;alternative"
"TRFSHSY128F932FE8D","Don't Let Me Be The Last To Know","Britney Spears","pop;female vocalists"
"TRFSOIF128F427BF79","Rosalita (Come Out Tonight)","Bruce Springsteen","rock;pop"
"TRFSMZQ128F148C083","Love Is Here And Now You're Gone","Michael Jackson","pop"
"TRFSNVD128F42AC85C","Free Money","Patti Smith","rock;female vocalists;alternative;indie"
"TRFSFTT128F92F8CF3","I And I","Bob Dylan","rock"
"TRFSZTV128F14633C4","Too Much Information","The Police","rock;pop"
"TRFFJGO12903CB234C","High Water (For Charley Patton)","Bob Dylan","rock"
"TRFFMPX128F92EC20E","Roxanne","The Police","rock;pop;alternative;indie"
"TRFFSMS128F428BC88","Miss You","Enrique Iglesias","pop"
"TRFFGGZ128F145A8AF","New Age","The Velvet Underground","rock;alternative"
"TRFFGOC128F42933BE","Glitter In Their Eyes","Patti Smith","rock;alternative;female vocalists;indie;pop"
"TRFDCCO12903CA4104","Out from Under","Britney Spears","pop;female vocalists;electronic"
"TRFDIIE128F425B7E7","But, Honestly","Foo Fighters","rock;alternative;indie;pop"
"TRFDOEW128F42BA47B","Honky Tonk Women","The Rolling Stones","rock;pop;metal"
"TRFDYET128F93280F3","Shut Out The Light","Bruce Springsteen","rock"
"TRFDBRG12903CBBCF4","Stepping Stone","Jimi Hendrix","rock;pop"
"TRFDNYI128F148C077","Rockin' Robin","Michael Jackson","pop;rock"
"TRFDFQK128F1492377","Can't Stand Losing You","The Police","rock;pop;alternative"
"TRFDPXP128F429C7DC","Jubilee","Patti Smith","female vocalists;rock;alternative"
"TRFDQEV12903D0223E","Valleys of Neptune","Jimi Hendrix","rock;alternative"
"TRFENIX128F930F08B","Moody Blue","Elvis Presley","pop;rock"
"TRFEVKY128F4289414","I'll Stick Around","Foo Fighters","rock;alternative;indie;pop"
"TRFLCLG128F425FD9B","P.Y.T. (Pretty Young Thing)","Michael Jackson","pop;rock"
"TRFLMNB128F4273BD4","Do You Know? (The Ping Pong Song)","Enrique Iglesias","pop"
"TRFLRYF128F930DF0A","A Sort Of Homecoming","U2","rock;alternative;pop;metal"
"TRFLBNN128E078ED1B","Livin' On The Edge","Aerosmith","rock;metal;pop"
"TRFLPXO128F428F5A7","Tonight Is So Right for Love","Elvis Presley","rock;pop"
"TRFLZLE128E0793AB6","Hole In My Life","The Police","rock;pop;alternative"
"TRFLQPW128F1476FA0","Canary In A Coalmine","The Police","rock;pop"
"TRFPJGF128E0791AA5","M","The Cure","alternative;rock;indie;pop"
"TRFPNLR128F4287FEE","Waiting Underground","Patti Smith","female vocalists;rock"
"TRFPWNH128F42A72CD","I Forgot to Remember to Forget","Elvis Presley","rock;pop"
"TRFWIJO12903D021D7","Fire","Jimi Hendrix","rock;metal"
"TRFWYCG128F427827B","So Blessed","Mariah Carey","pop;female vocalists"
"TRFWAXG128F92F3FFF","Break The Ice","Britney Spears","pop;female vocalists;electronic;rock"
"TRFWPJU128F93141CA","Rock And Roll (Live)","The Velvet Underground","rock"
"TRFZCIM128F932FEBE","Everybody","Britney Spears","pop;female vocalists;electronic;rock"
"TRFZMYS128F428A385","Pledging My Love","Elvis Presley","rock"
"TRFZYYH128E07927A3","Every Little Thing She Does Is Magic","The Police","rock;pop;alternative;indie;electronic"
"TRFZBIL128F92F4AEA","Love To See You Cry","Enrique Iglesias","pop;rock"
"TRFZLAP128F92EC204","Hole In My Life","The Police","rock;pop;alternative"
"TRFZWYL128F426A9C3","My Love Will Not Let You Down","Bruce Springsteen","rock"
"TRFZKIT128F932FE9F","Me Against the Music","Britney Spears","pop;female vocalists"
"TRFZQNY12903CA7674","In Your House","The Cure","alternative;rock;pop;indie"
"TRFZQXL128F930924A","Where Are You Now","Britney Spears","pop;female vocalists"
"TRFZUYL128F92CA9C6","Over And Out","Foo Fighters","rock;alternative;indie"
"TRFGFEL128F93276FE","Walkin Blind","Patti Smith","female vocalists;alternative;rock"
"TRFGGEL128F428E8A0","Last Kiss","Mariah Carey","pop;female vocalists"
"TRFGQWX128F9323F93","I'll Be Your Mirror","The Velvet Underground","rock;alternative;female vocalists;indie;pop"
"TRFTXXL128F9323F88","Run Run Run","The Velvet Underground","rock;alternative;pop;female vocalists;metal"
"TRFTBRJ128F4292D41","Escape","Enrique Iglesias","pop;rock"
"TRFTQWV128F92C3270","Earth Song","Michael Jackson","pop;rock"
"TRFKJVY128F425E833","Gimme More","Britney Spears","pop;female vocalists;electronic;indie;rock"
"TRFKFPD128F92CA9D9","Everlong","Foo Fighters","rock;alternative;indie;pop"
"TRFKWVR128F4265AEF","Under My Skin","Aerosmith","rock"
"TRFKWIM128F426B506","You Ain't Goin' Nowhere","Bob Dylan","rock"
"TRFKGJG128F1497C8D","Boys Don't Cry","The Cure","alternative;rock;indie;pop"
"TRFKVPN128F92E4322","Better in Hoboken","Franz Ferdinand","indie;alternative;rock"
"TRFQIOB128F92F375F","Gone Too Soon","Michael Jackson","pop"
"TRFQAYN128F4298059","Me Against the Music","Britney Spears","pop;female vocalists"
"TRFQATC128F92EA11E","The Ballad Of Frankie Lee And Judas Priest","Bob Dylan","rock"
"TRFQDYN128F9310CF6","Creep (BBC Radio 1 Evening Session)","Radiohead","alternative"
"TRFQUDH128F4284E65","Fire of Unknown Origin","Patti Smith","rock;female vocalists"
"TRFUXJV128F932FC83","Sister Morphine","The Rolling Stones","rock"
"TRFUQPA128F9310FEB","Get Off of My Cloud","The Rolling Stones","rock;pop"
"TRFUQQZ128F92E4C46","I'm Your Villain","Franz Ferdinand","indie;rock;alternative;pop;electronic"
"TRFUQEA12903CD58B6","Miss You","The Rolling Stones","rock;pop"
"TRFUUQM128F422619F","Wild Thing","Jimi Hendrix","rock;pop"
"TRFUVQG128F930DF11","Wire","U2","rock;alternative;pop;indie"
"TRFVSWM128F428BC80","Ring My Bells","Enrique Iglesias","pop;electronic"
"TRFVDGE128F9328491","California Callin'","Enrique Iglesias","pop;alternative"
"TRFVEDB128F4293508","Pissing in a River","Patti Smith","rock;female vocalists;alternative"
"TRFVGLG128F4266309","Stack A Lee","Bob Dylan","rock"
"TRDCJYZ128F42AC717","Walk This Way","Aerosmith","rock;pop;metal"
"TRDCJNV128E07822BB","My Iron Lung","Radiohead","alternative;rock;indie;electronic;pop"
"TRDJJBQ12903C9FFB1","Pink","Aerosmith","rock;pop;alternative"
"TRDJMFQ128F4257951","Another Time Another Place","U2","rock;pop;alternative"
"TRDJBXQ128F42BA3F0","Fight","The Rolling Stones","rock"
"TRDJBSP128F4266F37","Johnny 99","Bruce Springsteen","rock;pop;alternative"
"TRDJFAO128F426B04A","Red Headed Woman","Bruce Springsteen","rock"
"TRDJEJC128F92E6385","Dead Souls","Nine Inch Nails","alternative;rock;metal;electronic"
"TRDJLSM128F42AE754","Redshift Riders","Joe Satriani","rock"
"TRDJWBD12903CBB553","Pledging My Time","Bob Dylan","rock;indie"
"TRDJVFI128E07921BB","You Rock Me","Enrique Iglesias","pop;alternative;electronic;rock"
"TRDIBAN128F4265798","With Jupiter In Mind","Joe Satriani","rock;metal"
"TRDIFRT128F422B223","Brown Onions","Franz Ferdinand","indie;rock;alternative"
"TRDIWMQ128F1476FA8","The Other Way Of Stopping","The Police","rock;pop;alternative"
"TRDIWAW12903CC1788","Voodoo Child (Slight Return)","Jimi Hendrix","rock;alternative;metal"
"TRDIKSP128F425E8FB","Freakshow","Britney Spears","pop;electronic;female vocalists;alternative;rock"
"TRDHRER128F92FE700","Radar","Britney Spears","pop;female vocalists;electronic;rock"
"TRDHYVB128F423426B","Hey Joe","Jimi Hendrix","rock;alternative;pop"
"TRDHBOF128F9321634","I'm Waiting For The Man","The Velvet Underground","rock;alternative;indie;pop"
"TRDHEFT128F429DDD6","Capital G","Nine Inch Nails","rock;electronic;alternative"
"TRDHTGL128E0781220","Dancing Barefoot","U2","rock;alternative"
"TRDHTJH128F428E251","Farewell Reel","Patti Smith","female vocalists;rock;indie"
"TRDHKQL128F426A046","Three Mile Smile/Reefer Head Woman","Aerosmith","rock"
"TRDXMHQ128F4287FF2","Spell","Patti Smith","rock;female vocalists;alternative"
"TRDXQHF128F428CA4F","One Voice","Patti Smith","rock"
"TRDOCXX128F42AD67D","Another Part Of Me","Michael Jackson","pop;rock"
"TRDOHCS12903CCC776","Crying Blue Rain","Jimi Hendrix","rock"
"TRDORAZ128F4234099","Why Can't I Be You?","The Cure","alternative;rock;indie;pop"
"TRDOFME128F42261A6","The Sunshine Of Your Love","Jimi Hendrix","rock;indie"
"TRDOZYK128F931128F","Dream Again","Franz Ferdinand","indie;rock;alternative;pop"
"TRDMFKW128F92FC63B","I Ain't Got You","Aerosmith","rock"
"TRDMUUU128F427E8AD","Viva Las Vegas","Bruce Springsteen","rock"
"TRDRXHH128F92C4951","Dream of Life","Patti Smith","rock;alternative;female vocalists"
"TRDRRDO128C719699F","New York","U2","rock;pop;alternative"
"TRDRFDK128F4277C54","Pride (In The Name Of Love)","U2","rock;alternative;pop"
"TRDRZYY128E0792779","Adrift and at Peace","Nine Inch Nails","rock;metal;alternative"
"TRDRGYB128F4229945","The Fallen","Franz Ferdinand","rock;indie;alternative;pop;electronic"
"TRDYHMS12903CC1596","Room Full Of Mirrors","Jimi Hendrix","rock"
"TRDYHSN128F4267081","All I Want for Christmas Is You","Mariah Carey","pop;female vocalists"
"TRDYXEM128F4267098","Hurricane","Bob Dylan","rock;pop;indie;alternative"
"TRDYMXJ128F9330298","Everytime","Britney Spears","pop;female vocalists;rock;electronic"
"TRDYMCG128F42927BA","China Bird","Patti Smith","female vocalists;rock;indie"
"TRDYBSC128F92FD3E4","On The Mend","Foo Fighters","rock;alternative;pop;metal"
"TRDYLVO12903CBA760","I Don't Want To Miss A Thing","Aerosmith","rock;pop;alternative;metal"
"TRDYZLR128F426D757","Rattlesnake Shake","Aerosmith","rock"
"TRDAOOB128F932E752","Dollars & Cents","Radiohead","alternative;rock;indie;electronic"
"TRDANKB128F427FD43","One More Chance","Michael Jackson","pop;rock"
"TRDASPF128F92F7B3C","Sweetest Thing","U2","rock;pop;alternative"
"TRDAWAM128F42958B6","Nebraska","Bruce Springsteen","rock"
"TRDAGLP128E078ECFA","F.I.N.E.","Aerosmith","rock;metal;pop"
"TRDAQSD128F426A5FB","Blood On The Dance Floor","Michael Jackson","pop;rock"
"TRDAUAV128E078E917","Lullaby","The Cure","alternative;rock;indie;pop;electronic"
"TRDBJLX128F42BA450","Heaven","The Rolling Stones","rock;pop"
"TRDBIJJ128F9316E29","Ghost in a ditch","Franz Ferdinand","rock;indie;alternative"
"TRDBIUT128F92FD711","Palo Alto","Radiohead","alternative;rock;indie"
"TRDBIDZ128F147CD4B","A Night Like This","The Cure","alternative;rock;indie;pop;electronic"
"TRDBYWP128F92FFCB9","If U Seek Amy","Britney Spears","pop;female vocalists;electronic"
"TRDBYNR128F146BA68","What Goes On","The Velvet Underground","rock;alternative;indie"
"TRDBGHA128F4289A12","Anything That's Part Of You","Elvis Presley","rock;pop"
"TRDBGQH128F42BA53D","Hey Negrita","The Rolling Stones","rock"
"TRDBKUE128F4299D5A","All My Life","Foo Fighters","rock;alternative;indie;metal;pop"
"TRDBQXT128F4289423","Wattershed","Foo Fighters","rock;alternative;metal;pop;indie"
